                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                               "48b8e84"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.3.2"                                 "CRMATH"                               "20260412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42 
                            model_number                                num_zones                                 star_age                                   log_dt                                    log_L                                 log_Teff                                     Teff                                    log_R                                    log_g                                star_mass                             log_abs_mdot                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                               surface_h1                              surface_he4                              surface_c12                              surface_o16                              surface_n14                       surf_c12_minus_o16                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                       phase_of_evolution                                rel_E_err                        log_rel_run_E_err                              num_retries                                num_iters   Mag_bol   Flux_bol   Interp_rad   B   I   J   M   R   U   V
                                     925                                     2190                  4.9571088378372133E+007                  1.1963155858532133E+000                  4.7441137059332892E+000                  3.5725917659964779E+000                  3.7375909196722064E+003                  2.7495264818381866E+000                 -2.2072084529445035E-001                  6.9225243344804426E+000                 -6.5440030947109307E+000                  8.4367419421132066E+000                  7.8830257341850363E+000                  2.5167905201020417E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930727E-001                  6.3978669403406219E-001                  8.8989283017120595E-021                  7.5569493323446957E-001                  2.4325379599236405E-001                  1.0106007988921658E-004                  4.5795693819595536E-004                  1.4244375225993934E-004                 -3.5689685830673877E-004                  9.8700641692398261E-001                  4.0683280409557172E+000                  4.1334358119653229E+000                  4.4032974320906755E+000                 -6.8038933744190500E-001                  9.7756360349611515E-001                  4.0683280409557172E+000                  0.0000000000000000E+000                  9.9806959523847594E-001                  1.7447468380868911E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.2885959954787912E-013                 -8.4315226652620385E+000                                       17                                        5   4.378274E+00   1.772925E-02   9.060452E-02   -4.006614E+00   -7.776572E+00   -8.749583E+00   -9.800652E+00   -6.951751E+00   -1.717356E+00   -5.796940E+00
                                     926                                     2207                  4.9571103846479587E+007                  1.1894371802713133E+000                  4.7452309994113238E+000                  3.5724409505973487E+000                  3.7362932094161297E+003                  2.7503867593754618E+000                 -2.2244168092062641E-001                  6.9225198625727709E+000                 -6.5389443517537531E+000                  8.4358264413670057E+000                  7.8857704586010708E+000                  2.5171662833805858E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930727E-001                  6.3978669403406219E-001                  8.8989283017120580E-021                  7.5566602176627529E-001                  2.4328275036236924E-001                  1.0096712543276659E-004                  4.5774691759115538E-004                  1.4273596813933927E-004                 -3.5677979215838879E-004                  1.1349695054596027E+000                  4.0741884509937796E+000                  4.1342884499471468E+000                  4.4065396880785732E+000                 -5.6197416212740192E-001                  1.1261541287378973E+000                  4.0741884509937796E+000                  0.0000000000000000E+000                  9.9806973271744215E-001                  1.7447325521151666E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  1.9650948014437064E-013                 -8.4321553663099831E+000                                       17                                        5   4.375472E+00   1.777506E-02   9.077247E-02   -4.006355E+00   -7.778863E+00   -8.752489E+00   -9.804354E+00   -6.953357E+00   -1.715021E+00   -5.797683E+00
                                     927                                     2207                  4.9571119125773236E+007                  1.1841032775150071E+000                  4.7462967600089163E+000                  3.5723013117994609E+000                  3.7350920713708069E+003                  2.7511989172700333E+000                 -2.2406627704281756E-001                  6.9225153941520325E+000                 -6.5339492186377104E+000                  8.4349253724935398E+000                  7.8884555385391728E+000                  2.5175338468205680E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930722E-001                  6.3978669403406208E-001                  8.8989283017120580E-021                  7.5563708245247108E-001                  2.4331173192793490E-001                  1.0087652777581837E-004                  4.5753915653223598E-004                  1.4302345736348377E-004                 -3.5666262875641759E-004                  1.3003490050231368E+000                  4.0797857688330348E+000                  4.1350919272506541E+000                  4.4096864004519611E+000                 -4.4754225097850525E-001                  1.2925182697971738E+000                  4.0797857688330348E+000                  0.0000000000000000E+000                  9.9806987008938775E-001                  1.7447208267717443E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.0900290922980722E-013                 -8.4327713310629342E+000                                       17                                        5   4.372799E+00   1.781888E-02   9.093200E-02   -4.006203E+00   -7.781064E+00   -8.755258E+00   -9.807859E+00   -6.954924E+00   -1.712960E+00   -5.798453E+00
                                     928                                     2232                  4.9571134194533050E+007                  1.1780775105353085E+000                  4.7472535577443313E+000                  3.5721873994641173E+000                  3.7341125119153926E+003                  2.7519051408084287E+000                 -2.2547900363463136E-001                  6.9225109387732431E+000                 -6.5291928774995940E+000                  8.4340388103503354E+000                  7.8910783163607467E+000                  2.5178928475828606E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406219E-001                  8.8989283017120580E-021                  7.5560800808781037E-001                  2.4334084804703734E-001                  1.0078791120282230E-004                  4.5733295596368334E-004                  1.4330726995515444E-004                 -3.5654504476086103E-004                  1.4087870107769715E+000                  4.0850086106778356E+000                  4.1356990709853463E+000                  4.4125537427623716E+000                 -3.3071391902693587E-001                  1.4008021064556015E+000                  4.0850086106778356E+000                  0.0000000000000000E+000                  9.9807000706056326E-001                  1.7447110624288237E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  1.7615253540227917E-013                 -8.4333753414025558E+000                                       17                                        5   4.370399E+00   1.785832E-02   9.107150E-02   -4.006304E+00   -7.783080E+00   -8.757737E+00   -9.810937E+00   -6.956423E+00   -1.711514E+00   -5.799303E+00
                                     929                                     2234                  4.9571149016015843E+007                  1.1708916541296226E+000                  4.7479940701622541E+000                  3.5720953605920531E+000                  3.7333212352524729E+003                  2.7524594747615181E+000                 -2.2658794917108094E-001                  6.9225065134396111E+000                 -6.5249456358435944E+000                  8.4331687364370858E+000                  7.8936336621277254E+000                  2.5182425858562272E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930722E-001                  6.3978669403406219E-001                  8.8989283017120595E-021                  7.5557885023877902E-001                  2.4337004707169416E-001                  1.0070140638499423E-004                  4.5712876418255833E-004                  1.4358686121497021E-004                 -3.5642735779756413E-004                  1.4516125992122235E+000                  4.0896937573205978E+000                  4.1359967494044998E+000                  4.4149648304945739E+000                 -2.0866893805591877E-001                  1.4420120918524340E+000                  4.0896937573205978E+000                  0.0000000000000000E+000                  9.9807014310823861E-001                  1.7447020745761263E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.0108114803507857E-013                 -8.4339594446188837E+000                                       17                                        5   4.368540E+00   1.788891E-02   9.118152E-02   -4.006308E+00   -7.784628E+00   -8.759658E+00   -9.813342E+00   -6.957553E+00   -1.710276E+00   -5.799911E+00
                                     930                                     2249                  4.9571163661575295E+007                  1.1657059661806164E+000                  4.7487357073397387E+000                  3.5720056001029836E+000                  3.7325497078065609E+003                  2.7530098143283994E+000                 -2.2768890472932179E-001                  6.9225021073287420E+000                 -6.5216505452903526E+000                  8.4323122150793353E+000                  7.8961350031201025E+000                  2.5185849032566026E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406230E-001                  8.8989283017120595E-021                  7.5554970959690548E-001                  2.4339922816590703E-001                  1.0061726888612725E-004                  4.5692734853337511E-004                  1.4386126156794207E-004                 -3.5631007964724787E-004                  1.9899853771839247E+000                  4.0938443191221081E+000                  4.1359235051157341E+000                  4.4180471510380741E+000                 -9.1218456395673012E-002                  1.9863680492150892E+000                  4.0938443191221081E+000                  0.0000000000000000E+000                  9.9807027856512298E-001                  1.7446937315450403E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.2499215322189359E-013                 -8.4345269071048836E+000                                       17                                        5   4.366679E+00   1.791961E-02   9.129123E-02   -4.006364E+00   -7.786188E+00   -8.761581E+00   -9.815736E+00   -6.958705E+00   -1.709126E+00   -5.800553E+00
                                     931                                     2256                  4.9571178097743236E+007                  1.1594519259162415E+000                  4.7491077018841130E+000                  3.5719655559975845E+000                  3.7322055640756025E+003                  2.7532758998113840E+000                 -2.2822135024310206E-001                  6.9224977311340536E+000                 -6.5183552912508977E+000                  8.4314702853636696E+000                  7.8985777232416545E+000                  2.5189191690715436E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406219E-001                  8.8989283017120580E-021                  7.5552050423817496E-001                  2.4342847336831000E-001                  1.0053520986340183E-004                  4.5672819121045859E-004                  1.4413126109518820E-004                 -3.5619298134705675E-004                  1.8946576770475194E+000                  4.0975053044294256E+000                  4.1355085075070575E+000                  4.4192521449999482E+000                  5.2898661064206737E-002                  1.8883601468962878E+000                  4.0975053044294256E+000                  0.0000000000000000E+000                  9.9807041310246603E-001                  1.7446833686775032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.2628124108873261E-013                 -8.4350795444564444E+000                                       17                                        5   4.365745E+00   1.793502E-02   9.134452E-02   -4.006493E+00   -7.786986E+00   -8.762542E+00   -9.816906E+00   -6.959322E+00   -1.708718E+00   -5.800944E+00
                                     932                                     2270                  4.9571192382862762E+007                  1.1548838786981368E+000                  4.7493472259926417E+000                  3.5719302365074195E+000                  3.7319020505768967E+003                  2.7534663008459792E+000                 -2.2860242501756206E-001                  6.9224933843115792E+000                 -6.5167119748555065E+000                  8.4306407066242350E+000                  7.9009727093256927E+000                  2.5192468764683795E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930727E-001                  6.3978669403406230E-001                  8.8989283017120580E-021                  7.5549129316604569E-001                  2.4345772359367454E-001                  1.0045535157158116E-004                  4.5653174931188807E-004                  1.4439631721876152E-004                 -3.5607639774030693E-004                  1.9169736811642260E+000                  4.1010170296180268E+000                  4.1349528861338527E+000                  4.4207100723725601E+000                  1.8918478078318479E-001                  1.9087684357646952E+000                  4.1010170296180268E+000                  0.0000000000000000E+000                  9.9807054673698747E-001                  1.7446747261141321E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.0456163306818155E-013                 -8.4356226185966925E+000                                       17                                        5   4.365143E+00   1.794497E-02   9.138283E-02   -4.006386E+00   -7.787470E+00   -8.763168E+00   -9.817717E+00   -6.959645E+00   -1.708139E+00   -5.801067E+00
                                     933                                     2280                  4.9571206520884223E+007                  1.1503886364645113E+000                  4.7495321981488967E+000                  3.5719045813782890E+000                  3.7316816019984499E+003                  2.7536100971823663E+000                 -2.2889028825809524E-001                  6.9224890715629366E+000                 -6.5156344892330216E+000                  8.4298232382909699E+000                  7.9033213672437004E+000                  2.5195682194496825E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406219E-001                  8.8989283017120580E-021                  7.5546206117226256E-001                  2.4348699407216104E-001                  1.0037760157055835E-004                  4.5633796241320161E-004                  1.4465659067493440E-004                 -3.5596036084264326E-004                  2.0926945897647817E+000                  4.1041130362996716E+000                  4.1340967605072461E+000                  4.4224309552412384E+000                  3.3255187676818776E-001                  2.0850835929688429E+000                  4.1041130362996716E+000                  0.0000000000000000E+000                  9.9807067932414184E-001                  1.7446662355403833E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.5929791870195595E-013                 -8.4361474088578934E+000                                       17                                        6   4.364678E+00   1.795265E-02   9.141193E-02   -4.006336E+00   -7.787848E+00   -8.763650E+00   -9.818334E+00   -6.959907E+00   -1.707747E+00   -5.801184E+00
                                     934                                     2297                  4.9571218880518951E+007                  1.0920056358086239E+000                  4.7495308081504843E+000                  3.5719002086995215E+000                  3.7316440298821935E+003                  2.7536181475406973E+000                 -2.2890662596055977E-001                  6.9224852941002872E+000                 -6.5148054571584417E+000                  8.4290932844683457E+000                  7.9053578776614355E+000                  2.5198468126183453E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930722E-001                  6.3978669403406208E-001                  8.8989283017120580E-021                  7.5546206117226256E-001                  2.4348699407216101E-001                  1.0037760157055831E-004                  4.5633796241320151E-004                  1.4465659067493440E-004                 -3.5596036084264320E-004                  2.1967892343192115E+000                  4.1062484400859596E+000                  4.1322216293807745E+000                  4.4230463102338078E+000                  4.6383714165088008E-001                  2.1886818717826437E+000                  4.1062484400859596E+000                  0.0000000000000000E+000                  9.9807079545509469E-001                  1.7446581543905446E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.3304649572986421E-013                 -8.4366007141296979E+000                                       17                                        6   4.364682E+00   1.795260E-02   9.141357E-02   -4.006246E+00   -7.787831E+00   -8.763650E+00   -9.818357E+00   -6.959869E+00   -1.707598E+00   -5.801121E+00
                                     935                                     2300                  4.9571228768226728E+007                  9.9509562280056740E-001                  4.7493409263260160E+000                  3.5719182592685357E+000                  3.7317991313184993E+003                  2.7534871054904335E+000                 -2.2864473145035838E-001                  6.9224822721048245E+000                 -6.5148018151382470E+000                  8.4284904309110331E+000                  7.9069762784371553E+000                  2.5200681706646591E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930722E-001                  6.3978669403406219E-001                  8.8989283017120595E-021                  7.5543282800172573E-001                  2.4351626503449245E-001                  1.0030196304819749E-004                  4.5614700071203911E-004                  1.4491192883940972E-004                 -3.5584503766384159E-004                  2.3174389285332682E+000                  4.1072618285261289E+000                  4.1294229489808902E+000                  4.4229335060564710E+000                  5.7989154645787788E-001                  2.3094176910405304E+000                  4.1072618285261289E+000                  0.0000000000000000E+000                  9.9807088836072699E-001                  1.7446501382345825E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.2872908030041827E-013                 -8.4369552212388630E+000                                       17                                        6   4.365158E+00   1.794473E-02   9.138768E-02   -4.006132E+00   -7.787415E+00   -8.763161E+00   -9.817774E+00   -6.959536E+00   -1.707724E+00   -5.800890E+00
                                     936                                     2311                  4.9571240633476064E+007                  1.0742768688481923E+000                  4.7492445876232425E+000                  3.5719259453164609E+000                  3.7318651764606298E+003                  2.7534235640431954E+000                 -2.2851787562841749E-001                  6.9224786526593665E+000                 -6.5156348322090327E+000                  8.4277924237490751E+000                  7.9089038491210220E+000                  2.5203318274186660E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930722E-001                  6.3978669403406208E-001                  8.8989283017120580E-021                  7.5540700783859127E-001                  2.4354211796642949E-001                  1.0023697756808755E-004                  4.5598086420222734E-004                  1.4513311635824699E-004                 -3.5574388663413980E-004                  2.4285109425675828E+000                  4.1094378496596651E+000                  4.1276568675009280E+000                  4.4240826518866223E+000                  7.1168316561011435E-001                  2.4200939247558400E+000                  4.1094378496596651E+000                  0.0000000000000000E+000                  9.9807099963395574E-001                  1.7446421999319570E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  1.9530677279719173E-013                 -8.4373862568607283E+000                                       17                                        6   4.365399E+00   1.794074E-02   9.137536E-02   -4.006045E+00   -7.787199E+00   -8.762914E+00   -9.817486E+00   -6.959355E+00   -1.707740E+00   -5.800753E+00
                                     937                                     2309                  4.9571254871775270E+007                  1.1534581148958170E+000                  4.7491572060608531E+000                  3.5719319981194495E+000                  3.7319171881785819E+003                  2.7533677676560240E+000                 -2.2840655507832716E-001                  6.9224743135160756E+000                 -6.5160541229316742E+000                  8.4269898769969700E+000                  7.9111958455114122E+000                  2.5206453461908239E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930722E-001                  6.3978669403406219E-001                  8.8989283017120580E-021                  7.5536108988863093E-001                  2.4358809281612553E-001                  1.0012541006802868E-004                  4.5569121427823013E-004                  1.4551672550404258E-004                 -3.5556580421020143E-004                  2.4988366844966694E+000                  4.1123540948863075E+000                  4.1269594807126015E+000                  4.4259157494331953E+000                  8.6939281415385472E-001                  2.4885212398152947E+000                  4.1123540948863075E+000                  0.0000000000000000E+000                  9.9807113303313111E-001                  1.7446342449712324E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.0879447148280385E-013                 -8.4379010839060804E+000                                       17                                        6   4.365618E+00   1.793712E-02   9.136505E-02   -4.005948E+00   -7.787000E+00   -8.762691E+00   -9.817231E+00   -6.959184E+00   -1.707723E+00   -5.800616E+00
                                     938                                     2321                  4.9571266262414634E+007                  1.0565481018877607E+000                  4.7489126949194000E+000                  3.5719558329868621E+000                  3.7321220081705173E+003                  2.7531978423504722E+000                 -2.2806692205714854E-001                  6.9224708452235904E+000                 -6.5164323872045005E+000                  8.4263235066253248E+000                  7.9130150922360372E+000                  2.5208941497736323E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406219E-001                  8.8989283017120595E-021                  7.5536108988863082E-001                  2.4358809281612556E-001                  1.0012541006802867E-004                  4.5569121427823007E-004                  1.4551672550404255E-004                 -3.5556580421020143E-004                  2.6320122288018961E+000                  4.1130810330864875E+000                  4.1241072901673395E+000                  4.4266837294703558E+000                  1.0075460743862343E+000                  2.6215764321813224E+000                  4.1130810330864875E+000                  0.0000000000000000E+000                  9.9807123965968103E-001                  1.7446266220911721E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.2892760659228384E-013                 -8.4383014063323625E+000                                       17                                        6   4.366232E+00   1.792699E-02   9.133109E-02   -4.005813E+00   -7.786467E+00   -8.762062E+00   -9.816477E+00   -6.958759E+00   -1.707906E+00   -5.800326E+00
                                     939                                     2334                  4.9571275374926120E+007                  9.5963808887970437E-001                  4.7485753208265056E+000                  3.5719910963413493E+000                  3.7324250571154985E+003                  2.7529586285950516E+000                 -2.2758866818840442E-001                  6.9224680774423613E+000                 -6.5175063292046627E+000                  8.4257756006818347E+000                  7.9144613907990520E+000                  2.5210919183810532E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930733E-001                  6.3978669403406230E-001                  8.8989283017120580E-021                  7.5533075005345940E-001                  2.4361846940861850E-001                  1.0005407907055456E-004                  4.5550342311270981E-004                  1.4576426477746414E-004                 -3.5544934404215526E-004                  2.7774590838762432E+000                  4.1125131524505827E+000                  4.1201750254034781E+000                  4.4272293685557376E+000                  1.1241975686671244E+000                  2.7677003601917831E+000                  4.1125131524505827E+000                  0.0000000000000000E+000                  9.9807132475032156E-001                  1.7446188656232911E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.1236453933257900E-013                 -8.4386155282828188E+000                                       17                                        6   4.367078E+00   1.791301E-02   9.128398E-02   -4.005675E+00   -7.785739E+00   -8.761191E+00   -9.815421E+00   -6.958191E+00   -1.708240E+00   -5.799958E+00
                                     940                                     2336                  4.9571282664935306E+007                  8.6272807587164790E-001                  4.7480238697258388E+000                  3.5720504364633658E+000                  3.7329350743950999E+003                  2.7525642228006850E+000                 -2.2679999503859208E-001                  6.9224658707855911E+000                 -6.5189932888132933E+000                  8.4253282064997670E+000                  7.9156126921350660E+000                  2.5212493302000482E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406230E-001                  8.8989283017120565E-021                  7.5530624586476980E-001                  2.4364300269484573E-001                  9.9998112759137192E-005                  4.5535431224691094E-004                  1.4596003305665181E-004                 -3.5535619948777377E-004                  2.8031910247016447E+000                  4.1116632972799234E+000                  4.1161969260644344E+000                  4.4254555045337600E+000                  1.2358575049960581E+000                  2.7912676598209600E+000                  4.1116632972799234E+000                  0.0000000000000000E+000                  9.9807139259021116E-001                  1.7446106927553942E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.3899777836162386E-013                 -8.4388570301890891E+000                                       17                                        8   4.368462E+00   1.789020E-02   9.120598E-02   -4.005485E+00   -7.784555E+00   -8.759767E+00   -9.813686E+00   -6.957276E+00   -1.708845E+00   -5.799380E+00
                                     941                                     2351                  4.9571288496942662E+007                  7.6581806286359155E-001                  4.7476370338123610E+000                  3.5720927109407792E+000                  3.7332984581516730E+003                  2.7522862558891195E+000                 -2.2624417134757435E-001                  6.9224641153276520E+000                 -6.5214276345194744E+000                  8.4249644854901753E+000                  7.9165300007197326E+000                  2.5213747375022230E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930722E-001                  6.3978669403406219E-001                  8.8989283017120595E-021                  7.5530117432805521E-001                  2.4364808015570802E-001                  9.9986797843275199E-005                  4.5532388223499794E-004                  1.4599986055658260E-004                 -3.5533708439172273E-004                  2.9361612410515190E+000                  4.1104069913104544E+000                  4.1122666272262469E+000                  4.4266377758049895E+000                  1.3178668275812873E+000                  2.9255742476824027E+000                  4.1104069913104544E+000                  0.0000000000000000E+000                  9.9807144655879532E-001                  1.7446026546918181E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.1370122238701580E-013                 -8.4390463796503088E+000                                       17                                        7   4.369433E+00   1.787421E-02   9.115085E-02   -4.005365E+00   -7.783727E+00   -8.758768E+00   -9.812465E+00   -6.956640E+00   -1.709294E+00   -5.798984E+00
                                     942                                     2353                  4.9571293162548549E+007                  6.6890804985553509E-001                  4.7473192475081616E+000                  3.5721269810215759E+000                  3.7335930635246150E+003                  2.7520588225754254E+000                 -2.2578939247988744E-001                  6.9224627164765256E+000                 -6.5231365529013567E+000                  8.4246705577501224E+000                  7.9172613754412664E+000                  2.5214747186849454E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930733E-001                  6.3978669403406208E-001                  8.8989283017120595E-021                  7.5528651770095567E-001                  2.4366275390346162E-001                  9.9954097990787141E-005                  4.5523594018461914E-004                  1.4611496113608232E-004                 -3.5528184219383197E-004                  3.0496255529008454E+000                  4.1086584044940091E+000                  4.1083676120872887E+000                  4.4281020165399054E+000                  1.3861806846917941E+000                  3.0400954901351676E+000                  4.1086584044940091E+000                  0.0000000000000000E+000                  9.9807148956412572E-001                  1.7445952507652279E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.5184158943791911E-013                 -8.4391874276895749E+000                                       17                                        6   4.370230E+00   1.786109E-02   9.110610E-02   -4.005258E+00   -7.783045E+00   -8.757947E+00   -9.811464E+00   -6.956114E+00   -1.709649E+00   -5.798653E+00
                                     943                                     2354                  4.9571296895033248E+007                  5.7199803684747874E-001                  4.7471535940940051E+000                  3.5721449468377009E+000                  3.7337475173265716E+003                  2.7519400642360976E+000                 -2.2555194578256865E-001                  6.9224616010049367E+000                 -6.5245395234855081E+000                  8.4244331668397994E+000                  7.9178448820891081E+000                  2.5215544811500127E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930733E-001                  6.3978669403406230E-001                  8.8989283017120595E-021                  7.5527238370290861E-001                  2.4367690419270455E-001                  9.9923154059811307E-005                  4.5515210520799304E-004                  1.4622441949744264E-004                 -3.5522895114818172E-004                  3.1643972951032517E+000                  4.1066948336252498E+000                  4.1046917332954127E+000                  4.4308965710275610E+000                  1.4547977555639917E+000                  3.1558376140423623E+000                  4.1066948336252498E+000                  0.0000000000000000E+000                  9.9807152385744013E-001                  1.7445872723189665E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  1.7769623499051359E-013                 -8.4393025432897595E+000                                       17                                        7   4.370645E+00   1.785426E-02   9.108296E-02   -4.005205E+00   -7.782690E+00   -8.757519E+00   -9.810942E+00   -6.955841E+00   -1.709838E+00   -5.798481E+00
                                     944                                     2350                  4.9571299881021015E+007                  4.7508802383942234E-001                  4.7468150079562772E+000                  3.5721794207979869E+000                  3.7340439110820985E+003                  2.7517018232466617E+000                 -2.2507551969456097E-001                  6.9224607101293829E+000                 -6.5252709825150745E+000                  8.4242414111933002E+000                  7.9183104820473558E+000                  2.5216181227951303E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930727E-001                  6.3978669403406230E-001                  8.8989283017120580E-021                  7.5526820870722533E-001                  2.4368108395500740E-001                  9.9914134976449132E-005                  4.5512754510577101E-004                  1.4625643231702955E-004                 -3.5521341012932189E-004                  3.2376729168942271E+000                  4.1038891602663874E+000                  4.1008209477714566E+000                  4.4320723229723820E+000                  1.5131291572050398E+000                  3.2294055410415998E+000                  4.1038891602663874E+000                  0.0000000000000000E+000                  9.9807155124593194E-001                  1.7445800229425032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.1585473669671972E-013                 -8.4393854963005435E+000                                       17                                        6   4.371494E+00   1.784030E-02   9.103591E-02   -4.005051E+00   -7.781957E+00   -8.756646E+00   -9.809888E+00   -6.955264E+00   -1.710149E+00   -5.798101E+00
                                     945                                     2361                  4.9571302269811228E+007                  3.7817801083136593E-001                  4.7463513057452404E+000                  3.5722278554844924E+000                  3.7344603735037822E+003                  2.7513731027681327E+000                 -2.2441812329697428E-001                  6.9224599998712879E+000                 -6.5267618189524219E+000                  8.4240872128652082E+000                  7.9186821121442890E+000                  2.5216689180832372E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  3.5886285184930727E-001                  6.3978669403406230E-001                  8.8989283017120595E-021                  7.5526215279861098E-001                  2.4368714677769202E-001                  9.9901052628880303E-005                  4.5509192022232203E-004                  1.4630286750513905E-004                 -3.5519086759344172E-004                  3.3084467506234643E+000                  4.1005249627432567E+000                  4.0968589302549994E+000                  4.4335691865610292E+000                  1.5648622509598067E+000                  3.3005372592768003E+000                  4.1005249627432567E+000                  0.0000000000000000E+000                  9.9807157308164463E-001                  1.7445719698363185E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.3514507746986791E-013                 -8.4394441524322907E+000                                       17                                        6   4.372657E+00   1.782120E-02   9.097111E-02   -4.004865E+00   -7.780957E+00   -8.755450E+00   -9.808437E+00   -6.954485E+00   -1.710620E+00   -5.797597E+00
                                     946                                     2365                  4.9571304180843398E+007                  2.8126799782330952E-001                  4.7459217164294571E+000                  3.5722743709095259E+000                  3.7348603770078207E+003                  2.7510652772601727E+000                 -2.2380250776123062E-001                  6.9224594343331498E+000                 -6.5288060994774275E+000                  8.4239620639863819E+000                  7.9189790503921458E+000                  2.5217095017069564E+001                  1.0000000000000002E-099                  1.0000000000000002E-099                  3.5886285184930722E-001                  6.3978669403406219E-001                  8.8989283017120595E-021                  7.5525436539596069E-001                  2.4369494300854447E-001                  9.9884395414602843E-005                  4.5504639111265731E-004                  1.4636213979404329E-004                 -3.5516199569805449E-004                  3.3239428175186156E+000                  4.0978247316229455E+000                  4.0936042182668029E+000                  4.4320053828506536E+000                  1.6217161993227065E+000                  3.3152351011080636E+000                  4.0978247316229455E+000                  0.0000000000000000E+000                  9.9807159046818428E-001                  1.7445635138550877E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                                        8                  2.0006144223905698E-013                 -8.4394895560833785E+000                                       17                                        6   4.373735E+00   1.780353E-02   9.091064E-02   -4.004727E+00   -7.780037E+00   -8.754341E+00   -9.807083E+00   -6.953776E+00   -1.711113E+00   -5.797153E+00
