star_age  Teff  log_g  metallicity  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   3.931939E+07   1.812764E+04   3.737673E+00   0.000000E+00    7.403690E+00   1.092758E-03   4.761380E-02  -2.598942E+00  -2.182251E+00  -1.995207E+00  -1.779571E+00  -2.326056E+00  -3.500614E+00  -2.421047E+00
   3.932010E+07   1.810638E+04   3.735885E+00   0.000000E+00    7.404328E+00   1.092116E-03   4.723243E-02  -2.601133E+00  -2.185016E+00  -1.998208E+00  -1.782911E+00  -2.328609E+00  -3.501827E+00  -2.423434E+00
   3.932076E+07   1.808676E+04   3.734153E+00   0.000000E+00    7.404723E+00   1.091719E-03   4.686773E-02  -2.603358E+00  -2.187771E+00  -2.001180E+00  -1.786198E+00  -2.331168E+00  -3.503148E+00  -2.425838E+00
   3.932140E+07   1.806799E+04   3.732421E+00   0.000000E+00    7.404915E+00   1.091526E-03   4.650714E-02  -2.605674E+00  -2.190594E+00  -2.004212E+00  -1.789530E+00  -2.333804E+00  -3.504601E+00  -2.428325E+00
   3.932203E+07   1.804972E+04   3.730660E+00   0.000000E+00    7.404922E+00   1.091518E-03   4.614442E-02  -2.608114E+00  -2.193529E+00  -2.007349E+00  -1.792960E+00  -2.336554E+00  -3.506201E+00  -2.430931E+00
   3.932266E+07   1.803179E+04   3.728858E+00   0.000000E+00    7.404751E+00   1.091691E-03   4.577661E-02  -2.610693E+00  -2.196594E+00  -2.010613E+00  -1.796513E+00  -2.339439E+00  -3.507955E+00  -2.433673E+00
   3.932342E+07   1.801067E+04   3.726632E+00   0.000000E+00    7.404299E+00   1.092146E-03   4.532702E-02  -2.613986E+00  -2.200460E+00  -2.014713E+00  -1.800952E+00  -2.343091E+00  -3.510278E+00  -2.437157E+00
   3.932433E+07   1.798596E+04   3.723883E+00   0.000000E+00    7.403416E+00   1.093034E-03   4.477765E-02  -2.618202E+00  -2.205346E+00  -2.019872E+00  -1.806510E+00  -2.347725E+00  -3.513358E+00  -2.441594E+00
   3.932510E+07   1.796551E+04   3.721501E+00   0.000000E+00    7.402420E+00   1.094037E-03   4.430638E-02  -2.621959E+00  -2.209659E+00  -2.024411E+00  -1.811379E+00  -2.351830E+00  -3.516180E+00  -2.445534E+00
   3.932581E+07   1.794705E+04   3.719263E+00   0.000000E+00    7.401308E+00   1.095158E-03   4.386741E-02  -2.625568E+00  -2.213772E+00  -2.028728E+00  -1.815992E+00  -2.355754E+00  -3.518948E+00  -2.449309E+00
   3.932649E+07   1.792974E+04   3.717088E+00   0.000000E+00    7.400078E+00   1.096400E-03   4.344389E-02  -2.629144E+00  -2.217821E+00  -2.032968E+00  -1.820510E+00  -2.359625E+00  -3.521739E+00  -2.453041E+00
   3.932716E+07   1.791315E+04   3.714935E+00   0.000000E+00    7.398729E+00   1.097762E-03   4.302761E-02  -2.632743E+00  -2.221874E+00  -2.037203E+00  -1.825011E+00  -2.363508E+00  -3.524587E+00  -2.456788E+00
   3.932782E+07   1.789708E+04   3.712786E+00   0.000000E+00    7.397265E+00   1.099244E-03   4.261478E-02  -2.636389E+00  -2.225960E+00  -2.041465E+00  -1.829532E+00  -2.367428E+00  -3.527509E+00  -2.460578E+00
   3.932848E+07   1.788144E+04   3.710634E+00   0.000000E+00    7.395692E+00   1.100838E-03   4.220380E-02  -2.640090E+00  -2.230090E+00  -2.045767E+00  -1.834084E+00  -2.371397E+00  -3.530508E+00  -2.464419E+00
   3.932913E+07   1.786616E+04   3.708475E+00   0.000000E+00    7.394018E+00   1.102536E-03   4.179428E-02  -2.643844E+00  -2.234264E+00  -2.050109E+00  -1.838670E+00  -2.375413E+00  -3.533578E+00  -2.468310E+00
   3.932992E+07   1.784830E+04   3.705882E+00   0.000000E+00    7.391889E+00   1.104700E-03   4.130541E-02  -2.648408E+00  -2.239321E+00  -2.055360E+00  -1.844207E+00  -2.380285E+00  -3.537346E+00  -2.473034E+00
   3.933087E+07   1.782752E+04   3.702776E+00   0.000000E+00    7.389193E+00   1.107447E-03   4.072438E-02  -2.653942E+00  -2.245428E+00  -2.061694E+00  -1.850873E+00  -2.386176E+00  -3.541957E+00  -2.478753E+00
   3.933200E+07   1.780349E+04   3.699073E+00   0.000000E+00    7.385807E+00   1.110906E-03   4.003832E-02  -2.660615E+00  -2.252766E+00  -2.069294E+00  -1.858857E+00  -2.393264E+00  -3.547567E+00  -2.485642E+00
   3.933336E+07   1.777583E+04   3.694692E+00   0.000000E+00    7.381616E+00   1.115202E-03   3.923571E-02  -2.668596E+00  -2.261515E+00  -2.078344E+00  -1.868347E+00  -2.401723E+00  -3.554330E+00  -2.493871E+00
   3.933500E+07   1.774418E+04   3.689557E+00   0.000000E+00    7.376527E+00   1.120441E-03   3.830843E-02  -2.678032E+00  -2.271831E+00  -2.089004E+00  -1.879511E+00  -2.411707E+00  -3.562376E+00  -2.503590E+00
   3.933696E+07   1.770810E+04   3.683609E+00   0.000000E+00    7.370504E+00   1.126674E-03   3.725447E-02  -2.689018E+00  -2.283825E+00  -2.101390E+00  -1.892471E+00  -2.423322E+00  -3.571783E+00  -2.514901E+00
   3.933931E+07   1.766713E+04   3.676817E+00   0.000000E+00    7.363591E+00   1.133871E-03   3.608069E-02  -2.701580E+00  -2.297536E+00  -2.115547E+00  -1.907280E+00  -2.436601E+00  -3.582550E+00  -2.527835E+00
   3.934213E+07   1.762070E+04   3.669178E+00   0.000000E+00    7.355926E+00   1.141904E-03   3.480503E-02  -2.715659E+00  -2.312922E+00  -2.131440E+00  -1.923911E+00  -2.451497E+00  -3.594591E+00  -2.542339E+00
   3.934552E+07   1.756818E+04   3.660714E+00   0.000000E+00    7.347728E+00   1.150559E-03   3.345738E-02  -2.731127E+00  -2.329875E+00  -2.148969E+00  -1.942274E+00  -2.467895E+00  -3.607741E+00  -2.558291E+00
   3.934959E+07   1.750890E+04   3.651454E+00   0.000000E+00    7.339253E+00   1.159574E-03   3.207911E-02  -2.747825E+00  -2.348258E+00  -2.168006E+00  -1.962254E+00  -2.485649E+00  -3.621800E+00  -2.575543E+00
   3.935446E+07   1.744220E+04   3.641418E+00   0.000000E+00    7.330737E+00   1.168706E-03   2.983947E-02  -2.765619E+00  -2.367958E+00  -2.188447E+00  -1.983758E+00  -2.504640E+00  -3.636592E+00  -2.593967E+00
   3.936032E+07   1.736745E+04   3.630603E+00   0.000000E+00    7.322348E+00   1.177771E-03   2.728970E-02  -2.784437E+00  -2.388923E+00  -2.210251E+00  -2.006757E+00  -2.524808E+00  -3.652000E+00  -2.613500E+00
   3.936734E+07   1.728405E+04   3.618975E+00   0.000000E+00    7.314185E+00   1.186659E-03   2.456653E-02  -2.804279E+00  -2.411174E+00  -2.233447E+00  -2.031295E+00  -2.546166E+00  -3.667977E+00  -2.634148E+00
   3.937577E+07   1.719130E+04   3.606469E+00   0.000000E+00    7.306310E+00   1.195298E-03   2.168751E-02  -2.825203E+00  -2.434797E+00  -2.258131E+00  -2.057484E+00  -2.568789E+00  -3.684522E+00  -2.655978E+00
   3.938589E+07   1.708817E+04   3.592978E+00   0.000000E+00    7.298773E+00   1.203624E-03   1.869202E-02  -2.847333E+00  -2.459948E+00  -2.284478E+00  -2.085526E+00  -2.592818E+00  -3.701671E+00  -2.679123E+00
   3.939803E+07   1.697308E+04   3.578329E+00   0.000000E+00    7.291617E+00   1.211583E-03   1.567640E-02  -2.870887E+00  -2.486903E+00  -2.312786E+00  -2.115755E+00  -2.618506E+00  -3.719526E+00  -2.703820E+00
   3.941260E+07   1.684351E+04   3.562236E+00   0.000000E+00    7.284771E+00   1.219247E-03   1.289417E-02  -2.896306E+00  -2.516187E+00  -2.343608E+00  -2.148759E+00  -2.646354E+00  -3.738459E+00  -2.730548E+00
   3.943008E+07   1.669558E+04   3.544251E+00   0.000000E+00    7.278162E+00   1.226691E-03   1.100834E-02  -2.924245E+00  -2.548589E+00  -2.377780E+00  -2.185440E+00  -2.677103E+00  -3.758932E+00  -2.760010E+00
   3.945106E+07   1.652330E+04   3.523677E+00   0.000000E+00    7.271761E+00   1.233945E-03   1.129240E-02  -2.955660E+00  -2.585271E+00  -2.416550E+00  -2.227160E+00  -2.711838E+00  -3.781510E+00  -2.793234E+00
   3.947623E+07   1.631731E+04   3.499433E+00   0.000000E+00    7.265601E+00   1.240965E-03   6.824746E-03  -2.991994E+00  -2.628008E+00  -2.461830E+00  -2.276010E+00  -2.752206E+00  -3.806987E+00  -2.831774E+00
   3.949934E+07   1.612299E+04   3.476811E+00   0.000000E+00    7.261115E+00   1.246103E-03   5.339051E-03  -3.025286E+00  -2.667445E+00  -2.503718E+00  -2.321303E+00  -2.789364E+00  -3.829703E+00  -2.867183E+00
   3.952178E+07   1.592532E+04   3.453992E+00   0.000000E+00    7.257841E+00   1.249867E-03   9.340681E-03  -3.058321E+00  -2.706835E+00  -2.545651E+00  -2.366713E+00  -2.826389E+00  -3.851692E+00  -2.902406E+00
   3.954390E+07   1.571807E+04   3.430190E+00   0.000000E+00    7.255313E+00   1.252780E-03   1.522161E-02  -3.092269E+00  -2.747577E+00  -2.589115E+00  -2.413841E+00  -2.864598E+00  -3.873722E+00  -2.938693E+00
   3.956578E+07   1.549781E+04   3.404964E+00   0.000000E+00    7.253488E+00   1.254887E-03   2.181470E-02  -3.127702E+00  -2.790385E+00  -2.634882E+00  -2.463538E+00  -2.904650E+00  -3.896057E+00  -2.976667E+00
   3.958731E+07   1.526236E+04   3.378030E+00   0.000000E+00    7.252571E+00   1.255948E-03   2.503791E-02  -3.164947E+00  -2.835682E+00  -2.683420E+00  -2.516336E+00  -2.946930E+00  -3.918819E+00  -3.016692E+00
   3.960791E+07   1.501628E+04   3.349870E+00   0.000000E+00    7.252892E+00   1.255576E-03   3.002805E-02  -3.203268E+00  -2.882582E+00  -2.733794E+00  -2.571248E+00  -2.990601E+00  -3.941426E+00  -3.057976E+00
   3.962683E+07   1.476870E+04   3.321490E+00   0.000000E+00    7.254336E+00   1.253908E-03   3.604682E-02  -3.241253E+00  -2.929375E+00  -2.784183E+00  -2.626305E+00  -3.034060E+00  -3.962884E+00  -3.098999E+00
   3.964393E+07   1.452413E+04   3.293378E+00   0.000000E+00    7.256506E+00   1.251405E-03   4.257275E-02  -3.278272E+00  -2.975324E+00  -2.833783E+00  -2.680604E+00  -3.076623E+00  -3.982930E+00  -3.139106E+00
   3.965936E+07   1.428349E+04   3.265620E+00   0.000000E+00    7.259538E+00   1.247915E-03   4.727089E-02  -3.314221E+00  -3.020274E+00  -2.882425E+00  -2.733973E+00  -3.118146E+00  -4.001546E+00  -3.178170E+00
   3.967336E+07   1.404608E+04   3.238110E+00   0.000000E+00    7.263635E+00   1.243214E-03   4.763240E-02  -3.349210E+00  -3.064336E+00  -2.930240E+00  -2.786581E+00  -3.158721E+00  -4.018629E+00  -3.216287E+00
   3.968618E+07   1.381053E+04   3.210675E+00   0.000000E+00    7.268074E+00   1.238142E-03   4.233152E-02  -3.383492E+00  -3.107768E+00  -2.977509E+00  -2.838744E+00  -3.198595E+00  -4.034365E+00  -3.253705E+00
   3.969802E+07   1.357539E+04   3.183122E+00   0.000000E+00    7.271842E+00   1.233852E-03   3.774556E-02  -3.417404E+00  -3.150988E+00  -3.024656E+00  -2.890882E+00  -3.238173E+00  -4.049344E+00  -3.290813E+00
   3.970904E+07   1.333917E+04   3.155261E+00   0.000000E+00    7.276883E+00   1.228137E-03   3.189743E-02  -3.450987E+00  -3.194245E+00  -3.071994E+00  -2.943374E+00  -3.277637E+00  -4.062946E+00  -3.327725E+00
   3.971938E+07   1.310059E+04   3.126916E+00   0.000000E+00    7.285907E+00   1.217972E-03   2.547519E-02  -3.484190E+00  -3.237725E+00  -3.119784E+00  -2.996560E+00  -3.317090E+00  -4.074148E+00  -3.364471E+00
   3.972915E+07   1.285843E+04   3.097915E+00   0.000000E+00    7.297636E+00   1.204885E-03   1.972143E-02  -3.517135E+00  -3.281523E+00  -3.168154E+00  -3.050582E+00  -3.356610E+00  -4.083078E+00  -3.401157E+00
   3.973842E+07   1.261158E+04   3.068094E+00   0.000000E+00    7.306354E+00   1.195249E-03   1.382857E-02  -3.550367E+00  -3.325791E+00  -3.217233E+00  -3.105448E+00  -3.396425E+00  -4.091271E+00  -3.438163E+00
   3.974726E+07   1.235894E+04   3.037284E+00   0.000000E+00    7.317122E+00   1.183454E-03   7.816171E-03  -3.583643E+00  -3.370700E+00  -3.267294E+00  -3.161585E+00  -3.436574E+00  -4.096960E+00  -3.475409E+00
   3.975574E+07   1.209949E+04   3.005316E+00   0.000000E+00    7.329232E+00   1.170327E-03   2.389207E-03  -3.616855E+00  -3.416360E+00  -3.318498E+00  -3.219230E+00  -3.477098E+00  -4.099930E+00  -3.512903E+00
   3.976388E+07   1.183222E+04   2.972012E+00   0.000000E+00    7.342432E+00   1.156184E-03   5.870252E-03  -3.650555E+00  -3.463265E+00  -3.371412E+00  -3.279027E+00  -3.518434E+00  -4.100086E+00  -3.551098E+00
   3.977174E+07   1.155609E+04   2.937178E+00   0.000000E+00    7.358193E+00   1.139522E-03   1.262224E-02  -3.683434E+00  -3.510255E+00  -3.424967E+00  -3.340095E+00  -3.559319E+00  -4.095418E+00  -3.588742E+00
   3.977934E+07   1.126997E+04   2.900595E+00   0.000000E+00    7.375483E+00   1.121519E-03   1.988572E-02  -3.716617E+00  -3.558763E+00  -3.480686E+00  -3.404120E+00  -3.601078E+00  -4.086813E+00  -3.627085E+00
   3.978670E+07   1.097360E+04   2.862134E+00   0.000000E+00    7.394923E+00   1.101617E-03   2.757897E-02  -3.749442E+00  -3.608302E+00  -3.538212E+00  -3.471027E+00  -3.643100E+00  -4.073154E+00  -3.665489E+00
   3.979370E+07   1.067206E+04   2.822348E+00   0.000000E+00    7.416300E+00   1.080140E-03   3.556983E-02  -3.781098E+00  -3.658079E+00  -3.596713E+00  -3.540063E+00  -3.684626E+00  -4.054286E+00  -3.703180E+00
   3.980022E+07   1.037292E+04   2.782161E+00   0.000000E+00    7.439147E+00   1.057648E-03   4.364802E-02  -3.810600E+00  -3.706896E+00  -3.654911E+00  -3.609844E+00  -3.724613E+00  -4.030676E+00  -3.739120E+00
   3.980621E+07   1.008028E+04   2.742109E+00   0.000000E+00    7.463168E+00   1.034505E-03   4.845266E-02  -3.837282E+00  -3.754163E+00  -3.712199E+00  -3.679603E+00  -3.762630E+00  -4.002865E+00  -3.772797E+00
   3.981172E+07   9.796167E+03   2.702478E+00   0.000000E+00    7.488147E+00   1.010977E-03   4.050777E-02  -3.860652E+00  -3.799508E+00  -3.768218E+00  -3.748923E+00  -3.798366E+00  -3.971106E+00  -3.803795E+00
   3.981676E+07   9.521406E+03   2.663397E+00   0.000000E+00    7.513934E+00   9.872479E-04   3.268269E-02  -3.880251E+00  -3.842862E+00  -3.822955E+00  -3.817485E+00  -3.831946E+00  -3.935365E+00  -3.832077E+00
   3.982140E+07   9.256149E+03   2.624910E+00   0.000000E+00    7.540443E+00   9.634358E-04   2.498238E-02  -3.894883E+00  -3.884022E+00  -3.876322E+00  -3.885020E+00  -3.863150E+00  -3.894907E+00  -3.857049E+00
   3.982566E+07   9.000252E+03   2.587018E+00   0.000000E+00    7.567555E+00   9.396753E-04   1.740365E-02  -3.903343E+00  -3.922595E+00  -3.928090E+00  -3.950846E+00  -3.891605E+00  -3.847475E+00  -3.877956E+00
   3.982960E+07   8.753459E+03   2.549710E+00   0.000000E+00    7.595214E+00   9.160397E-04   9.942276E-03  -3.903473E+00  -3.958041E+00  -3.977742E+00  -4.014266E+00  -3.916391E+00  -3.789938E+00  -3.893441E+00
   3.983325E+07   8.515322E+03   2.512941E+00   0.000000E+00    7.623460E+00   8.925159E-04   2.609184E-03  -3.892470E+00  -3.989526E+00  -4.025179E+00  -4.075990E+00  -3.936962E+00  -3.721946E+00  -3.902170E+00
   3.983664E+07   8.285318E+03   2.476654E+00   0.000000E+00    7.652009E+00   8.693537E-04   4.730626E-03  -3.870307E+00  -4.018069E+00  -4.070721E+00  -4.137741E+00  -3.953325E+00  -3.651644E+00  -3.903559E+00
   3.983980E+07   8.062934E+03   2.440783E+00   0.000000E+00    7.680837E+00   8.465749E-04   1.192044E-02  -3.839509E+00  -4.042624E+00  -4.113419E+00  -4.199201E+00  -3.964663E+00  -3.579071E+00  -3.898321E+00
   3.984276E+07   7.847667E+03   2.405262E+00   0.000000E+00    7.709848E+00   8.242537E-04   1.906367E-02  -3.796389E+00  -4.065804E+00  -4.155784E+00  -4.260998E+00  -3.973349E+00  -3.508312E+00  -3.885646E+00
   3.984553E+07   7.638960E+03   2.370002E+00   0.000000E+00    7.738993E+00   8.024220E-04   2.610899E-02  -3.743728E+00  -4.086675E+00  -4.196912E+00  -4.322617E+00  -3.978803E+00  -3.437635E+00  -3.866904E+00
   3.984812E+07   7.436379E+03   2.334935E+00   0.000000E+00    7.768179E+00   7.811391E-04   3.304127E-02  -3.681752E+00  -4.105864E+00  -4.237120E+00  -4.384056E+00  -3.981922E+00  -3.366344E+00  -3.843682E+00
   3.985057E+07   7.239550E+03   2.299997E+00   0.000000E+00    7.797295E+00   7.604700E-04   4.000125E-02  -3.608132E+00  -4.124882E+00  -4.277533E+00  -4.445693E+00  -3.984396E+00  -3.295889E+00  -3.816747E+00
   3.985286E+07   7.048231E+03   2.265150E+00   0.000000E+00    7.826355E+00   7.403857E-04   4.698153E-02  -3.526962E+00  -4.142099E+00  -4.316913E+00  -4.506854E+00  -3.984667E+00  -3.223332E+00  -3.786426E+00
   3.985502E+07   6.862335E+03   2.230396E+00   0.000000E+00    7.855389E+00   7.208491E-04   4.614247E-02  -3.442799E+00  -4.156197E+00  -4.354063E+00  -4.566937E+00  -3.981105E+00  -3.147168E+00  -3.751980E+00
   3.985706E+07   6.681804E+03   2.195754E+00   0.000000E+00    7.884409E+00   7.018373E-04   3.917817E-02  -3.355332E+00  -4.167371E+00  -4.389035E+00  -4.625467E+00  -3.974002E+00  -3.066192E+00  -3.713789E+00
   3.985898E+07   6.506639E+03   2.161265E+00   0.000000E+00    7.913422E+00   6.833311E-04   3.225328E-02  -3.266472E+00  -4.175234E+00  -4.421417E+00  -4.681816E+00  -3.962902E+00  -2.978862E+00  -3.671761E+00
   3.986079E+07   6.336691E+03   2.126946E+00   0.000000E+00    7.942451E+00   6.653030E-04   2.545750E-02  -3.173352E+00  -4.180830E+00  -4.451944E+00  -4.735193E+00  -3.949261E+00  -2.882371E+00  -3.627334E+00
   3.986250E+07   6.171733E+03   2.092799E+00   0.000000E+00    7.971629E+00   6.476622E-04   1.863591E-02  -3.075980E+00  -4.184021E+00  -4.480539E+00  -4.785622E+00  -3.932832E+00  -2.775848E+00  -3.580078E+00
   3.986413E+07   6.011641E+03   2.058854E+00   0.000000E+00    8.000881E+00   6.304458E-04   1.177346E-02  -2.975119E+00  -4.184702E+00  -4.507015E+00  -4.832930E+00  -3.913474E+00  -2.657421E+00  -3.530180E+00
   3.986566E+07   5.856344E+03   2.025169E+00   0.000000E+00    8.030357E+00   6.135602E-04   5.528920E-03  -2.869794E+00  -4.182865E+00  -4.531397E+00  -4.877388E+00  -3.891189E+00  -2.526340E+00  -3.477378E+00
   3.986712E+07   5.705958E+03   1.991867E+00   0.000000E+00    8.060169E+00   5.969422E-04   1.882182E-03  -2.760059E+00  -4.178290E+00  -4.553466E+00  -4.919166E+00  -3.865840E+00  -2.381442E+00  -3.421374E+00
   3.986851E+07   5.560907E+03   1.959193E+00   0.000000E+00    8.090300E+00   5.806042E-04   8.265853E-03  -2.646667E+00  -4.170632E+00  -4.572852E+00  -4.957898E+00  -3.837260E+00  -2.222163E+00  -3.362047E+00
   3.986984E+07   5.422496E+03   1.927714E+00   0.000000E+00    8.121204E+00   5.643110E-04   1.455292E-02  -2.528975E+00  -4.159543E+00  -4.588850E+00  -4.994750E+00  -3.805229E+00  -2.048849E+00  -3.299263E+00
   3.987112E+07   5.298419E+03   1.900204E+00   0.000000E+00    8.152941E+00   5.480545E-04   1.998643E-02  -2.413566E+00  -4.143533E+00  -4.598405E+00  -5.025203E+00  -3.769556E+00  -1.873152E+00  -3.234895E+00
   3.987237E+07   5.195213E+03   1.879564E+00   0.000000E+00    8.186906E+00   5.311752E-04   2.411600E-02  -2.304573E+00  -4.121180E+00  -4.598475E+00  -5.045243E+00  -3.730024E+00  -1.704881E+00  -3.170469E+00
   3.987381E+07   5.097404E+03   1.863652E+00   0.000000E+00    8.229631E+00   5.106786E-04   2.734992E-02  -2.187103E+00  -4.087584E+00  -4.587276E+00  -5.055216E+00  -3.679401E+00  -1.525266E+00  -3.095565E+00
   3.987553E+07   5.025210E+03   1.860152E+00   0.000000E+00    8.282835E+00   4.862572E-04   2.797475E-02  -2.075907E+00  -4.039975E+00  -4.556939E+00  -5.042256E+00  -3.618604E+00  -1.364202E+00  -3.016192E+00
   3.987755E+07   4.953595E+03   1.862281E+00   0.000000E+00    8.350601E+00   4.568353E-04   2.756190E-02  -1.947720E+00  -3.976825E+00  -4.511589E+00  -5.015803E+00  -3.541752E+00  -1.182332E+00  -2.920192E+00
   3.987985E+07   4.878818E+03   1.866269E+00   0.000000E+00    8.426593E+00   4.259540E-04   2.687281E-02  -1.806746E+00  -3.904219E+00  -4.458411E+00  -4.984108E+00  -3.454163E+00  -9.835403E-01  -2.812045E+00
   3.988231E+07   4.804258E+03   1.864074E+00   0.000000E+00    8.487928E+00   4.025582E-04   2.721021E-02  -1.677585E+00  -3.845013E+00  -4.419340E+00  -4.967920E+00  -3.379320E+00  -7.919423E-01  -2.715908E+00
   3.988484E+07   4.728477E+03   1.845141E+00   0.000000E+00    8.509753E+00   3.945472E-04   3.097530E-02  -1.581702E+00  -3.824383E+00  -4.419839E+00  -4.992735E+00  -3.342096E+00  -6.218481E-01  -2.655911E+00
   3.988739E+07   4.649440E+03   1.802246E+00   0.000000E+00    8.475721E+00   4.071097E-04   3.960997E-02  -1.534747E+00  -3.857876E+00  -4.476310E+00  -5.075986E+00  -3.357589E+00  -4.936287E-01  -2.646683E+00
   3.988986E+07   4.569227E+03   1.735731E+00   0.000000E+00    8.384924E+00   4.426192E-04   4.716962E-02  -1.538456E+00  -3.946410E+00  -4.589207E+00  -5.217130E+00  -3.426756E+00  -4.096620E-01  -2.689602E+00
   3.989218E+07   4.492474E+03   1.654675E+00   0.000000E+00    8.255945E+00   4.984504E-04   3.093552E-02  -1.576140E+00  -4.072167E+00  -4.739184E+00  -5.394521E+00  -3.532463E+00  -3.478782E-01  -2.768605E+00
   3.989435E+07   4.423469E+03   1.571023E+00   0.000000E+00    8.114086E+00   5.680226E-04   1.429954E-02  -1.630648E+00  -4.209586E+00  -4.899062E+00  -5.579943E+00  -3.651124E+00  -3.028010E-01  -2.862222E+00
   3.989644E+07   4.364521E+03   1.493826E+00   0.000000E+00    7.979269E+00   6.431207E-04   2.755063E-03  -1.688157E+00  -4.339210E+00  -5.048510E+00  -5.752150E+00  -3.763936E+00  -2.724906E-01  -2.952952E+00
   3.989853E+07   4.316145E+03   1.427678E+00   0.000000E+00    7.862230E+00   7.163218E-04   1.453423E-02  -1.738780E+00  -4.451305E+00  -5.177455E+00  -5.900126E+00  -3.860971E+00  -2.497240E-01  -3.031052E+00
   3.990077E+07   4.277314E+03   1.373615E+00   0.000000E+00    7.766319E+00   7.824788E-04   2.528380E-02  -1.778068E+00  -4.543063E+00  -5.283159E+00  -6.021102E+00  -3.939337E+00  -2.253770E-01  -3.093428E+00
   3.990334E+07   4.246651E+03   1.330621E+00   0.000000E+00    7.690147E+00   8.393466E-04   3.387588E-02  -1.806595E+00  -4.615963E+00  -5.367342E+00  -6.117252E+00  -4.000624E+00  -1.971893E-01  -3.141428E+00
   3.990641E+07   4.222692E+03   1.296818E+00   0.000000E+00    7.630265E+00   8.869396E-04   4.064055E-02  -1.827877E+00  -4.673212E+00  -5.433473E+00  -6.192791E+00  -4.048293E+00  -1.724705E-01  -3.178339E+00
   3.991011E+07   4.203578E+03   1.269701E+00   0.000000E+00    7.582188E+00   9.270959E-04   4.607069E-02  -1.844640E+00  -4.719078E+00  -5.486435E+00  -6.253356E+00  -4.086288E+00  -1.533181E-01  -3.207555E+00
   3.991453E+07   4.186496E+03   1.245612E+00   0.000000E+00    7.539646E+00   9.641432E-04   4.914128E-02  -1.858794E+00  -4.759558E+00  -5.533284E+00  -6.307075E+00  -4.119540E+00  -1.359984E-01  -3.232808E+00
   3.991985E+07   4.169506E+03   1.221492E+00   0.000000E+00    7.496994E+00   1.002773E-03   4.433230E-02  -1.872772E+00  -4.800078E+00  -5.580183E+00  -6.360856E+00  -4.152677E+00  -1.190587E-01  -3.257840E+00
   3.992623E+07   4.151580E+03   1.195608E+00   0.000000E+00    7.450967E+00   1.046196E-03   3.917885E-02  -1.888010E+00  -4.843771E+00  -5.630670E+00  -6.418636E+00  -4.188354E+00  -1.018697E-01  -3.284796E+00
   3.993301E+07   4.134400E+03   1.170185E+00   0.000000E+00    7.405386E+00   1.091052E-03   3.412766E-02  -1.903515E+00  -4.887033E+00  -5.680523E+00  -6.475498E+00  -4.223698E+00  -8.626668E-02  -3.311611E+00
   3.993861E+07   4.121862E+03   1.150949E+00   0.000000E+00    7.370463E+00   1.126717E-03   3.030343E-02  -1.916091E+00  -4.920212E+00  -5.718571E+00  -6.518657E+00  -4.250948E+00  -7.593751E-02  -3.332524E+00
   3.994346E+07   4.112363E+03   1.135935E+00   0.000000E+00    7.342928E+00   1.155657E-03   2.729427E-02  -1.926462E+00  -4.946397E+00  -5.748482E+00  -6.552435E+00  -4.272551E+00  -6.879018E-02  -3.349263E+00
   3.994814E+07   4.104666E+03   1.123594E+00   0.000000E+00    7.320193E+00   1.180110E-03   2.482098E-02  -1.935146E+00  -4.968018E+00  -5.773146E+00  -6.580234E+00  -4.290398E+00  -6.320027E-02  -3.363126E+00
   3.995375E+07   4.097398E+03   1.112018E+00   0.000000E+00    7.298938E+00   1.203440E-03   2.250137E-02  -1.943032E+00  -4.988203E+00  -5.796227E+00  -6.606287E+00  -4.306962E+00  -5.762253E-02  -3.375893E+00
   3.996049E+07   4.091521E+03   1.102732E+00   0.000000E+00    7.281946E+00   1.222423E-03   2.064048E-02  -1.949143E+00  -5.004317E+00  -5.814700E+00  -6.627170E+00  -4.320105E+00  -5.286531E-02  -3.385940E+00
   3.996857E+07   4.087215E+03   1.095739E+00   0.000000E+00    7.269031E+00   1.237051E-03   1.923953E-02  -1.954024E+00  -5.016582E+00  -5.828703E+00  -6.642935E+00  -4.330173E+00  -4.970450E-02  -3.393724E+00
   3.997827E+07   4.084065E+03   1.090545E+00   0.000000E+00    7.259388E+00   1.248087E-03   1.819899E-02  -1.957759E+00  -5.025746E+00  -5.839144E+00  -6.654663E+00  -4.337719E+00  -4.752530E-02  -3.399591E+00
   3.998670E+07   4.082343E+03   1.087626E+00   0.000000E+00    7.253919E+00   1.254390E-03   1.761438E-02  -1.959983E+00  -5.030953E+00  -5.845050E+00  -6.661269E+00  -4.342037E+00  -4.648481E-02  -3.402989E+00
   3.999469E+07   4.081222E+03   1.085755E+00   0.000000E+00    7.250432E+00   1.258424E-03   1.723965E-02  -1.961357E+00  -5.034268E+00  -5.848821E+00  -6.665498E+00  -4.344772E+00  -4.574382E-02  -3.405123E+00
   4.000260E+07   4.080783E+03   1.084905E+00   0.000000E+00    7.248774E+00   1.260348E-03   1.706959E-02  -1.962177E+00  -5.035859E+00  -5.850592E+00  -6.667443E+00  -4.346139E+00  -4.569189E-02  -3.406254E+00
   4.001210E+07   4.080918E+03   1.084922E+00   0.000000E+00    7.248673E+00   1.260465E-03   1.707326E-02  -1.962515E+00  -5.035982E+00  -5.850660E+00  -6.667447E+00  -4.346337E+00  -4.620640E-02  -3.406525E+00
